customer_id,age,income,savings,monthly_expenses,num_dependents,credit_score,loan_amount,loan_term_months,employment_years,home_ownership,education,marital_status,region,recent_default,has_credit_card,signup_date,signup_dayofweek,debt_to_income,sin_age,target_default_risk
CUST003257,73,39110.0,2731.0,2544.0,3,690.2519134350191,2979.0,48,9.0,RENT,HS,Single,West,0,1,2018-08-30,3,0.076,0.8504366206285644,0
CUST006681,46,33121.0,2074.0,1600.0,1,741.9282357182722,404750.0,72,2.9,RENT,Bachelors,Single,East,0,1,2021-07-22,3,1.222,-0.9936910036334642,0
CUST004771,69,32471.0,4087.0,1104.0,0,721.2366624740088,3083.0,60,8.4,MORTGAGE,HS,Married,East,0,1,2022-12-21,2,0.095,0.5784397643882001,0
CUST002182,40,40690.0,1052.0,200.0,2,698.5778475620839,21434.0,60,12.2,OWN,Bachelors,Single,North,0,1,2020-05-26,1,0.527,-0.7568024953079284,0
CUST006804,68,46966.0,1099.0,2011.0,1,615.3914390328603,8239.0,36,8.3,RENT,Bachelors,Divorced,West,0,0,2023-03-16,3,0.175,0.49411335113860816,0
CUST004914,35,30852.0,13797.0,2482.0,3,704.4474558277398,18368.0,12,12.1,MORTGAGE,Bachelors,Single,North,0,1,2023-03-21,1,0.595,-0.3507832276896199,0
CUST006787,52,48782.0,9184.0,1015.0,2,677.1915951744842,18618.0,24,11.9,MORTGAGE,Bachelors,Single,South,0,1,2023-02-19,6,0.382,-0.883454655720153,1
CUST004790,36,35433.0,7308.0,1998.0,2,714.8280086192084,16542.0,48,3.5,RENT,Bachelors,Single,West,0,1,2023-06-04,6,0.467,-0.44252044329485246,0
CUST001210,30,48325.0,854.0,2173.0,2,716.7723359870047,32648.0,60,10.1,MORTGAGE,Other,Married,East,0,0,2020-10-10,5,0.676,0.1411200080598672,1
CUST000422,18,127207.0,7263.0,2750.0,3,686.353200915143,14274.0,36,1.0,OWN,Bachelors,Single,West,0,1,2023-04-08,5,0.112,0.9738476308781954,1
CUST008741,74,71801.0,1596.0,3027.0,1,657.7752118807049,15377.0,48,5.6,OWN,HS,Single,South,0,1,2018-11-17,5,0.214,0.8987080958116268,1
CUST001707,38,34621.0,1612.0,200.0,0,574.1757044484065,6938.0,72,3.9,MORTGAGE,HS,Divorced,North,0,0,2018-08-10,4,0.2,-0.6118578909427188,0
CUST001159,69,192666.0,5623.0,1228.0,1,693.5381500005361,19068.0,72,13.5,OWN,HS,Single,North,0,1,2018-05-13,6,0.099,0.5784397643882001,1
CUST002307,66,41631.0,5782.0,2810.0,1,587.6070572299938,22326.0,72,5.9,RENT,Bachelors,Divorced,East,0,0,2022-09-24,5,0.536,0.3115413635133779,0
CUST000274,71,104103.0,,1060.0,2,,20368.0,36,11.6,OWN,Bachelors,Divorced,East,1,1,2022-10-05,2,0.196,0.728969040125876,1
CUST000172,22,65371.0,6162.0,3031.0,0,497.57524309568396,27556.0,36,8.6,OWN,Masters,Married,North,0,1,2023-05-08,0,0.422,0.8084964038195902,1
CUST003957,56,57380.0,2690.0,3522.0,1,600.9293901767497,7323.0,72,3.9,RENT,Masters,Married,West,0,1,2019-11-27,2,0.128,-0.6312666378723215,1
CUST006697,61,83829.0,10109.0,1606.0,1,576.7308347209608,28911.0,48,4.6,OWN,Masters,Married,West,0,1,2021-04-14,2,0.345,-0.1821625042720959,1
CUST003189,68,35763.0,9024.0,1667.0,0,769.9071611794633,1272.0,36,11.1,RENT,Bachelors,Single,South,0,1,2020-10-06,1,0.036,0.49411335113860816,0
CUST008133,72,44081.0,4662.0,1463.0,0,704.7584618347737,1000.0,36,6.2,MORTGAGE,Bachelors,Married,North,0,1,2022-02-24,3,0.023,0.7936678638491533,1
CUST004809,42,32911.0,8432.0,1885.0,1,630.4299023199596,14981.0,72,1.3,MORTGAGE,Bachelors,Married,West,0,0,2019-03-08,4,0.455,-0.8715757724135881,0
CUST008084,55,54005.0,2319.0,1506.0,0,583.8762296040925,7155.0,36,6.6,MORTGAGE,Bachelors,Married,West,0,1,2020-05-30,5,0.132,-0.7055403255703919,1
CUST001565,24,28762.0,709.0,2620.0,1,707.870764722661,1000.0,24,2.0,OWN,HS,Single,West,0,1,2019-01-05,5,0.035,0.675463180551151,0
CUST001783,70,21978.0,361.0,3295.0,1,566.6370812489304,7879.0,48,11.1,MORTGAGE,Masters,Married,West,0,1,2018-05-25,4,0.358,0.6569865987187891,0
CUST000844,26,94217.0,5851.0,1324.0,0,510.92564357034496,24807.0,36,6.3,RENT,Other,Single,South,0,1,2018-04-20,4,0.263,0.515501371821464,1
CUST009346,47,103900.0,357.0,2314.0,2,650.5147995972031,9179.0,60,2.3,RENT,Masters,Widowed,North,0,1,2019-04-21,6,0.088,-0.9999232575641009,1
CUST004462,18,70098.0,7542.0,1326.0,0,721.8316674927249,11943.0,24,5.8,RENT,Bachelors,Widowed,West,0,0,2019-06-02,6,0.17,0.9738476308781954,1
CUST000905,20,33984.0,1476.0,1892.0,1,640.7241724472025,15590.0,36,9.1,OWN,Bachelors,Married,South,0,1,2019-06-13,3,0.459,0.9092974268256816,0
CUST005912,30,70492.0,2238.0,1692.0,0,686.534217511231,24256.0,60,16.4,RENT,PhD,Single,East,0,1,2018-10-06,5,0.344,0.1411200080598672,1
CUST009951,71,25215.0,3483.0,1253.0,1,650.9038746663088,12360.0,12,8.0,RENT,PhD,Single,South,0,1,2020-06-21,6,0.49,0.728969040125876,0
CUST009298,22,76480.0,1438.0,2370.0,1,651.6094942650655,8748.0,48,3.3,RENT,Bachelors,Married,East,0,1,2018-10-08,0,0.114,0.8084964038195902,1
CUST001548,31,28618.0,3774.0,1999.0,1,596.9619758505177,16970.0,60,3.6,RENT,Bachelors,Single,West,0,0,2019-04-27,5,0.593,0.04158066243329049,0
CUST002081,60,110718.0,1274.0,2471.0,1,536.2810412561425,1000.0,24,9.7,MORTGAGE,HS,Single,South,0,1,2020-05-25,0,0.009,-0.2794154981989259,1
CUST009882,18,43495.0,2178.0,1127.0,2,619.0368671964387,15507.0,36,1.1,OWN,Bachlors,Divorced,East,0,1,2020-07-26,6,0.357,0.9738476308781954,0
CUST003986,61,112568.0,1117.0,2586.0,2,645.9151543061433,20143.0,36,7.0,OWN,Bachelors,Single,South,0,1,2019-02-26,1,0.179,-0.1821625042720959,1
CUST006390,38,20031.0,2530.0,1940.0,0,736.6701397386979,25449.0,48,9.5,RENT,Bachelors,Single,North,0,1,2021-02-23,1,1.27,-0.6118578909427188,0
CUST007580,34,205063.0,2076.0,1769.0,0,632.286108443798,9695.0,36,7.3,OWN,Masters,Married,North,0,0,2023-03-14,1,0.047,-0.2555411020268313,1
CUST009246,36,58572.0,6876.0,1780.0,0,606.9035875497589,31280.0,48,2.8,MORTGAGE,Masters,Single,East,0,0,2018-03-22,3,0.534,-0.44252044329485246,1
CUST006568,73,26968.0,9878.0,3954.0,2,634.6178986089585,4930.0,24,8.3,OWN,Bachelors,Single,North,0,1,2019-08-03,5,0.183,0.8504366206285644,0
CUST008207,65,78327.0,1438.0,2133.0,2,649.0503505237162,22979.0,48,0.9,RENT,HS,Single,West,0,1,2019-08-23,4,0.293,0.21511998808781554,1
CUST003821,39,24911.0,704.0,1913.0,3,638.232999606947,20896.0,48,6.1,RENT,HS,Married,East,0,1,2022-12-12,0,0.839,-0.6877661591839738,0
CUST002647,60,25346.0,4868.0,2783.0,1,703.196531967099,1561.0,60,6.8,RENT,HS,Married,East,0,1,2018-04-15,6,0.062,-0.2794154981989259,1
CUST004455,33,117914.0,12312.0,2369.0,2,554.0326860008604,9998.0,48,6.1,MORTGAGE,Bachelors,Married,East,0,1,2022-10-03,0,0.085,-0.15774569414324824,1
CUST007160,72,48973.0,2793.0,2830.0,1,623.3150232192679,4185.0,72,1.9,RENT,Masters,Married,East,0,0,2022-11-20,6,0.085,0.7936678638491533,0
CUST008222,38,39224.0,804.0,200.0,0,624.6563314455124,1000.0,48,5.9,OWN,HS,Single,North,0,0,2021-08-14,5,0.025,-0.6118578909427188,0
CUST008597,60,,1803.0,1402.0,1,697.3611550626362,28299.0,48,1.3,RENT,Bachelors,Married,East,0,1,2022-06-04,5,0.234,-0.2794154981989259,1
CUST009590,34,38945.0,1663.0,1243.0,1,625.8930599641546,12739.0,12,3.6,RENT,HS,Single,East,0,1,2022-12-12,0,0.327,-0.2555411020268313,0
CUST006072,51,38117.0,676.0,710.0,0,575.2607333457655,30167.0,48,6.6,RENT,HS,Single,East,0,1,2021-08-11,2,0.791,-0.9258146823277323,0
CUST002156,29,26053.0,14670.0,3108.0,0,657.1684282191267,7713.0,60,4.8,MORTGAGE,Masters,Single,North,1,0,2022-06-22,2,0.296,0.23924932921398243,0
CUST006713,31,55098.0,5222.0,2230.0,1,825.4851379187754,17323.0,36,0.3,OWN,HS,Married,North,0,0,2020-02-17,0,0.314,0.04158066243329049,1
CUST003716,71,29071.0,1918.0,2417.0,3,541.5546127083963,5893.0,24,5.3,RENT,HS,Married,North,0,0,2023-05-08,0,0.203,0.728969040125876,0
CUST004058,49,42230.0,4756.0,3461.0,1,526.6398566446534,30186.0,12,8.5,MORTGAGE,HS,Single,West,0,1,2022-05-08,6,0.715,-0.9824526126243325,0
CUST005953,53,72908.0,1722.0,2824.0,0,675.1374944463104,41701.0,36,9.2,OWN,Masters,Married,East,0,0,2019-12-23,0,0.572,-0.8322674422239013,1
CUST003103,57,61192.0,153.0,1276.0,0,667.1454975396205,1885.0,60,10.0,RENT,PhD,Married,West,0,1,2019-06-04,1,0.031,-0.5506855425976375,1
CUST000559,30,27844.0,4283.0,1963.0,2,638.7498031618597,20442.0,72,10.4,MORTGAGE,Masters,Divorced,East,0,1,2021-12-24,4,0.734,0.1411200080598672,0
CUST004611,70,39226.0,1727.0,2435.0,0,557.4004651661866,9547.0,24,9.1,MORTGAGE,Bachelors,Widowed,South,0,1,2022-08-11,3,0.243,0.6569865987187891,0
CUST006979,34,49126.0,,410.0,2,643.977081147059,12061.0,48,9.8,OWN,Bachelors,Married,West,0,1,2023-04-24,0,0.246,-0.2555411020268313,1
CUST001437,69,36619.0,3272.0,1474.0,1,758.1850625127277,17515.0,48,1.0,RENT,Bachelors,Single,South,0,1,2019-09-16,0,0.478,0.5784397643882001,0
CUST000508,56,31008.0,1073.0,556.0,4,661.107267701474,1000.0,72,8.5,OWN,Bachelors,Married,South,0,0,2023-06-22,3,0.032,-0.6312666378723215,0
CUST001870,59,85998.0,3124.0,2410.0,0,764.330742173013,17071.0,36,7.2,OWN,Masters,Single,East,0,1,2018-08-09,3,0.199,-0.373876664830236,1
CUST000756,47,52254.0,8203.0,1579.0,2,616.4954883716282,25556.0,48,1.5,MORTGAGE,Masters,Single,South,0,1,2019-10-16,2,0.489,-0.9999232575641009,1
CUST005420,48,22376.0,4282.0,2357.0,1,,7378.0,72,2.4,RENT,Bachelors,Married,East,0,1,2019-08-10,5,0.33,-0.9961646088358407,0
CUST004051,22,62899.0,4312.0,1593.0,0,688.7954478378476,16287.0,48,4.1,OWN,Bachelors,Married,West,0,1,2020-05-22,4,0.259,0.8084964038195902,1
CUST008090,34,39346.0,8457.0,2627.0,2,640.9710782474068,14373.0,36,8.2,OWN,Bachelors,Single,West,0,1,2022-10-26,2,0.365,-0.2555411020268313,0
CUST003837,60,51552.0,2438.0,1359.0,0,635.305367867778,10340.0,36,2.8,MORTGAGE,Bachelors,Married,East,0,1,2019-05-07,1,0.201,-0.2794154981989259,1
CUST002119,23,31650.0,924.0,2013.0,0,806.7219706748988,5192.0,72,1.3,MORTGAGE,HS,Married,West,0,1,2022-01-23,6,0.164,0.7457052121767204,0
CUST006153,71,72524.0,1813.0,1825.0,1,676.9697369609027,22024.0,48,0.9,MORTGAGE,HS,Single,West,0,1,2021-01-31,6,0.304,0.728969040125876,1
CUST007809,38,31900.0,1100.0,2577.0,0,626.2120526807852,23650.0,36,8.4,MORTGAGE,HS,Married,West,0,1,2019-05-24,4,0.741,-0.6118578909427188,0
CUST000502,35,33127.0,4844.0,1134.0,2,557.0749626641777,5236.0,36,6.3,OWN,Other,Divorced,East,0,1,2019-03-22,4,0.158,-0.3507832276896199,0
CUST006260,51,33973.0,6348.0,223.0,1,648.9774364509576,2073.0,36,5.4,RENT,PhD,Married,West,0,1,2021-11-10,2,0.061,-0.9258146823277323,0
CUST009744,69,23073.0,3962.0,870.0,1,667.3253838491281,23616.0,60,10.4,RENT,HS,Married,South,0,1,2019-09-27,4,1.023,0.5784397643882001,0
CUST001540,69,33915.0,2933.0,326.0,0,658.7731464950449,1000.0,48,5.2,RENT,Bachelors,Widowed,South,0,0,2018-10-27,5,0.029,0.5784397643882001,0
CUST006142,24,21022.0,2209.0,1218.0,1,566.5388092800912,5007.0,36,1.5,OWN,Bachelors,Widowed,West,0,1,2021-03-11,3,0.238,0.675463180551151,0
CUST001212,40,39459.0,,447.0,0,566.9936597295005,1610.0,60,7.5,RENT,Bachlors,Single,North,0,0,2020-08-30,6,0.041,-0.7568024953079284,0
CUST009123,54,85047.0,8574.0,2272.0,0,591.4563421526559,6361.0,72,8.3,RENT,HS,Single,South,0,1,2021-12-24,4,0.075,-0.7727644875559873,1
CUST000673,45,55856.0,1387.0,2530.0,1,601.2801708412679,18284.0,60,4.2,RENT,HS,Married,North,0,1,2021-11-26,4,0.327,-0.9775301176650971,1
CUST003378,38,94470.0,2644.0,1732.0,2,681.3797047650046,1000.0,36,8.0,OWN,HS,Married,South,0,0,2021-03-22,0,0.011,-0.6118578909427188,1
CUST008784,20,23548.0,4050.0,460.0,2,674.3395800533311,3435.0,48,3.2,MORTGAGE,PhD,Married,East,0,0,2018-03-31,5,0.146,0.9092974268256816,0
CUST001465,52,49508.0,8411.0,2374.0,2,723.5373140880489,10868.0,12,10.7,MORTGAGE,Masters,Married,North,0,1,2022-03-16,2,0.22,-0.883454655720153,1
CUST001193,56,31073.0,2420.0,3023.0,0,624.8040725857327,9447.0,48,4.2,OWN,Masters,Married,West,1,1,2019-11-22,4,0.304,-0.6312666378723215,0
CUST006985,26,171822.0,9676.0,1921.0,1,644.6078878070173,13082.0,60,0.6,OTHER,HS,Married,East,0,1,2022-02-04,4,0.076,0.515501371821464,1
CUST001873,62,33557.0,2169.0,1211.0,2,705.2842570468993,1852.0,60,10.2,RENT,Masters,Married,North,0,1,2021-04-17,5,0.055,-0.08308940281749641,0
CUST003591,50,27554.0,10147.0,1661.0,0,489.42490456451446,1000.0,48,10.0,RENT,HS,Married,North,0,0,2022-10-03,0,0.036,-0.9589242746631386,1
CUST006727,21,26210.0,3237.0,1373.0,1,740.7817854674718,31054.0,36,1.9,MORTGAGE,Bachelors,Widowed,West,0,1,2018-06-21,3,1.185,0.8632093666488737,0
CUST000506,62,27852.0,7274.0,1623.0,0,645.1583588760595,42724.0,36,3.6,MORTGAGE,Bachelors,Widowed,West,0,1,2018-02-14,2,1.534,-0.08308940281749641,0
CUST008119,72,29592.0,3684.0,544.0,4,488.7854590679768,34231.0,36,3.0,RENT,HS,Married,North,0,1,2018-02-12,0,1.157,0.7936678638491533,1
CUST000507,44,151382.0,213.0,200.0,1,663.4048625933091,17310.0,48,2.2,RENT,Bachelors,Married,West,0,1,2018-09-29,5,0.114,-0.9516020738895161,1
CUST009450,25,41865.0,309.0,585.0,2,604.0650301913084,1000.0,24,12.1,RENT,HS,Single,East,0,1,2020-05-24,6,0.024,0.5984721441039564,0
CUST007132,48,,7166.0,2354.0,1,662.345321479906,22142.0,48,0.9,RENT,Bachelors,Married,North,0,1,2022-06-09,3,0.937,-0.9961646088358407,0
CUST004808,45,49418.0,2301.0,2696.0,3,759.4303231801429,5490.0,60,0.2,MORTGAGE,Masters,Married,West,0,1,2021-04-12,0,0.111,-0.9775301176650971,1
CUST007304,73,65049.0,12732.0,1688.0,2,448.0192426306992,16529.0,48,5.4,RENT,HS,Single,North,0,0,2022-01-05,2,0.254,0.8504366206285644,1
CUST001774,74,166010.0,5297.0,1266.0,1,530.6142915248503,6728.0,60,8.4,OWN,Bachelors,Single,South,0,0,2020-07-08,2,0.041,0.8987080958116268,1
CUST006855,65,59324.0,10517.0,2756.0,0,651.3164640828095,28481.0,48,11.1,RENT,HS,Single,West,0,1,2022-05-07,5,0.48,0.21511998808781554,0
CUST004907,50,23226.0,3788.0,3358.0,0,642.3102250417027,25220.0,12,2.9,MORTGAGE,Masters,Married,West,0,0,2018-08-16,3,1.086,-0.9589242746631386,0
CUST000798,66,20342.0,4442.0,2393.0,2,669.7510482055546,21683.0,48,4.7,MORTGAGE,HS,Married,East,0,1,2019-07-15,0,1.066,0.3115413635133779,0
CUST008786,42,55071.0,2736.0,383.0,1,551.0723512146169,27671.0,36,4.3,RENT,HS,Married,East,1,1,2019-11-06,2,0.502,-0.8715757724135881,1
CUST007071,60,80167.0,7295.0,1426.0,2,640.2311827226902,11439.0,36,0.1,MORTGAGE,HS,Divorced,North,0,1,2020-03-11,2,0.143,-0.2794154981989259,1
CUST002830,42,233019.0,3831.0,2957.0,1,544.4638466963812,15025.0,48,5.0,RENT,Bachelors,Married,North,0,1,2019-04-22,0,0.064,-0.8715757724135881,1
CUST009320,51,20781.0,250.0,3330.0,1,497.5825602098986,24881.0,36,0.8,RENT,HS,Married,North,0,1,2018-06-26,1,1.197,-0.9258146823277323,1
CUST008738,52,40982.0,33053.0,1101.0,1,663.3670632461208,15043.0,36,11.8,OWN,Masters,Divorced,West,0,1,2019-08-18,6,0.367,-0.883454655720153,0
CUST000313,71,77152.0,16.0,1074.0,1,689.4862183589486,11715.0,72,1.2,RENT,Masters,Married,West,0,1,2023-03-16,3,0.152,0.728969040125876,1
CUST000747,57,22017.0,17218.0,741.0,3,637.6266437511437,18159.0,72,2.5,MORTGAGE,Bachelors,Single,West,0,1,2019-05-27,0,0.825,-0.5506855425976375,0
CUST003570,66,31478.0,395.0,3773.0,0,680.9789042949293,5318.0,12,8.8,OTHER,HS,Divorced,East,0,0,2021-09-09,3,0.169,0.3115413635133779,0
CUST000791,36,33084.0,8126.0,2571.0,1,647.1169132323159,4091.0,48,7.3,RENT,Bachelors,Single,East,0,1,2021-12-28,1,0.124,-0.44252044329485246,0
CUST002477,30,36926.0,27959.0,1166.0,0,646.2249024335224,5522.0,48,6.4,RENT,HS,Married,East,0,1,2020-10-05,0,0.15,0.1411200080598672,0
CUST009326,23,32723.0,6173.0,,2,665.3015740038935,13382.0,24,0.0,RENT,Bachelors,Divorced,West,0,1,2020-08-19,2,0.409,0.7457052121767204,0
CUST002571,37,130994.0,2453.0,1002.0,0,532.1705513496845,18905.0,48,12.0,RENT,HS,Widowed,East,0,0,2021-03-16,1,0.144,-0.5298361409084933,1
CUST005287,42,70304.0,3768.0,2486.0,0,616.7383176042672,11831.0,72,6.6,RENT,HS,Single,South,0,1,2020-12-18,4,0.168,-0.8715757724135881,1
CUST005216,59,81047.0,7849.0,2202.0,3,642.8142659898145,11038.0,24,9.3,RENT,Bachelors,Single,East,0,0,2021-06-09,2,0.136,-0.373876664830236,1
CUST002164,50,81445.0,1942.0,2015.0,0,611.6610451987704,13953.0,72,5.6,MORTGAGE,HS,Single,South,0,1,2022-08-06,5,0.171,-0.9589242746631386,1
CUST006578,56,27820.0,2137.0,2915.0,2,621.5814031478119,9408.0,60,7.1,RENT,PhD,Single,South,0,1,2020-02-25,1,0.338,-0.6312666378723215,0
CUST008450,54,95418.0,1399.0,1408.0,1,748.7351176777727,17687.0,60,4.2,RENT,HS,Married,North,0,1,2020-10-27,1,0.185,-0.7727644875559873,1
CUST000381,53,60276.0,15640.0,1506.0,0,569.5441573705061,1566.0,36,5.2,OWN,HS,Married,South,0,1,2022-07-19,1,0.026,-0.8322674422239013,1
CUST008509,22,49010.0,610.0,1871.0,1,623.9463680110771,14756.0,12,7.9,RENT,Bachelors,Married,South,0,1,2023-06-09,4,0.301,0.8084964038195902,1
CUST001293,39,63171.0,3099.0,1671.0,2,611.2869019450058,22604.0,60,4.3,RENT,Bachelors,Married,West,0,0,2019-04-14,6,0.358,-0.6877661591839738,1
CUST001913,64,31808.0,6493.0,2537.0,0,575.3538172859173,32960.0,24,1.4,MORTGAGE,Other,Married,South,0,0,2019-12-29,6,1.036,0.11654920485049364,0
CUST000600,22,28843.0,2163.0,1932.0,1,654.1541062387296,1000.0,60,4.8,RENT,HS,Divorced,West,0,1,2018-01-20,5,0.035,0.8084964038195902,0
CUST003893,71,115787.0,6674.0,1032.0,4,671.5097760808472,4472.0,36,3.7,MORTGAGE,HS,Single,East,0,1,2022-05-23,0,0.039,0.728969040125876,1
CUST004142,46,86862.0,19411.0,2170.0,0,669.8874093916639,28049.0,48,5.3,OWN,HS,Married,West,0,1,2022-04-26,1,0.323,-0.9936910036334642,1
CUST001653,19,52637.0,8517.0,1973.0,1,,13428.0,48,13.5,RENT,Bachelors,Single,South,0,0,2019-10-05,5,0.255,0.9463000876874146,1
CUST005225,65,25733.0,,443.0,1,650.9746196371424,4961.0,48,8.6,RENT,HS,Single,North,0,0,2020-09-23,2,0.193,0.21511998808781554,0
CUST001894,26,109458.0,2916.0,1481.0,0,548.2791424764715,10833.0,48,5.6,OWN,Masters,Single,North,0,0,2021-03-19,4,0.099,0.515501371821464,1
CUST001945,34,43333.0,14376.0,803.0,3,513.6841591367897,16208.0,36,11.3,OWN,Bachelors,Divorced,North,0,1,2018-10-21,6,0.374,-0.2555411020268313,0
CUST003396,26,81979.0,2923.0,1333.0,1,531.6721913462388,1207.0,36,8.3,OWN,Bachelors,Single,West,0,1,2023-04-14,4,0.015,0.515501371821464,1
CUST005480,58,39842.0,290.0,2055.0,0,742.5730363424951,19381.0,48,3.5,OWN,Bachelors,Single,West,0,1,2020-09-17,3,0.486,-0.4646021794137573,0
CUST009770,37,198814.0,8246.0,3623.0,2,627.6981213501409,24848.0,24,3.1,RENT,HS,Single,North,0,1,2022-01-08,5,0.125,-0.5298361409084933,1
CUST000376,23,72672.0,9010.0,2688.0,0,716.6204277880784,11784.0,48,0.8,OWN,Masters,Single,North,0,1,2018-05-26,5,0.162,0.7457052121767204,1
CUST001967,72,50783.0,4279.0,2040.0,0,787.0254208211012,1000.0,48,4.9,RENT,Masters,Married,West,0,0,2023-03-06,0,0.02,0.7936678638491533,1
CUST003958,29,43118.0,2498.0,1685.0,1,730.9446539272925,17959.0,60,3.7,MORTGAGE,Other,Married,South,0,1,2022-08-29,0,0.416,0.23924932921398243,1
CUST007136,19,38796.0,1885.0,3180.0,2,664.3567327130928,13868.0,48,3.3,RENT,Masters,Widowed,North,0,1,2020-12-22,1,0.357,0.9463000876874146,0
CUST007479,73,65423.0,271.0,2920.0,1,686.9558893544952,13307.0,72,1.6,MORTGAGE,Masters,Married,East,0,1,2022-05-29,6,0.203,0.8504366206285644,1
CUST004506,36,84655.0,2535.0,2956.0,1,599.0087621765798,25445.0,48,8.0,OWN,Bachelors,Single,South,0,1,2020-07-11,5,0.301,-0.44252044329485246,1
CUST009581,28,38260.0,197.0,1111.0,0,618.1390327973883,22161.0,36,9.3,RENT,HS,Single,South,0,0,2021-12-04,5,0.579,0.3349881501559051,0
CUST005289,33,26902.0,2703.0,2003.0,0,632.0991245245059,1000.0,60,1.5,RENT,Bachelors,Single,West,0,1,2020-02-08,5,0.037,-0.15774569414324824,0
CUST001472,42,75285.0,4543.0,1466.0,1,638.8841551410972,3269.0,24,5.8,RENT,Bachelors,Single,North,1,1,2019-12-15,6,0.043,-0.8715757724135881,1
CUST003347,25,189688.0,5919.0,3672.0,2,627.214986919899,12959.0,48,8.3,RENT,Bachelors,Single,West,0,1,2019-04-02,1,0.068,0.5984721441039564,1
CUST006254,23,31415.0,6344.0,1565.0,1,684.0098458029478,12022.0,60,5.8,RENT,Bachelors,Married,South,1,1,2021-12-19,6,0.383,0.7457052121767204,0
CUST002854,33,27668.0,1252.0,2543.0,2,672.3148932651293,41008.0,60,7.1,RENT,HS,Single,West,0,0,2018-06-22,4,1.482,-0.15774569414324824,1
CUST008989,47,21755.0,1776.0,2138.0,2,764.5705672029469,8815.0,36,9.9,OWN,Bachelors,Single,South,0,1,2021-08-24,1,0.405,-0.9999232575641009,1
CUST009776,37,75670.0,4579.0,1581.0,1,598.697115310721,7156.0,12,12.3,RENT,PhD,Single,North,1,1,2021-12-13,0,0.095,-0.5298361409084933,1
CUST006460,51,47921.0,3281.0,2264.0,4,,6384.0,48,1.8,RENT,Masters,Single,West,0,1,2018-05-17,3,0.133,-0.9258146823277323,0
CUST004063,73,114136.0,,3191.0,3,541.477922820213,25081.0,36,6.8,RENT,Bachelors,Single,North,0,1,2018-02-23,4,0.22,0.8504366206285644,1
CUST005864,45,58115.0,5500.0,2022.0,0,564.1599104438002,23152.0,36,4.9,OWN,Bachelors,Divorced,North,0,1,2018-12-19,2,0.398,-0.9775301176650971,1
CUST004307,72,101094.0,1784.0,2585.0,0,575.1351081309648,12999.0,48,8.1,OWN,Masters,Divorced,West,0,1,2020-05-03,6,0.129,0.7936678638491533,1
CUST004878,61,70217.0,3624.0,1205.0,0,511.08475606615235,25169.0,24,3.7,MORTGAGE,Bachelors,Single,South,0,1,2019-10-27,6,0.358,-0.1821625042720959,1
CUST007250,61,79834.0,7589.0,2680.0,1,552.3924475167156,24693.0,24,10.2,OWN,HS,Single,South,0,1,2021-08-26,3,0.309,-0.1821625042720959,1
CUST005274,64,20178.0,23108.0,2976.0,1,621.747271548172,32235.0,48,3.7,OWN,Masters,Divorced,South,0,1,2022-01-14,4,1.597,0.11654920485049364,0
CUST003991,63,68487.0,5285.0,1924.0,2,738.7650453218776,18224.0,12,1.2,OWN,Bachelors,Married,West,0,1,2018-10-06,5,0.266,0.016813900484349713,1
CUST001050,73,37989.0,2352.0,1137.0,1,,10414.0,60,2.4,RENT,HS,Married,South,0,1,2020-03-26,3,0.274,0.8504366206285644,0
CUST006176,45,76794.0,2485.0,1611.0,2,600.0527825920635,17702.0,36,3.7,RENT,HS,Married,East,0,0,2020-02-20,3,0.231,-0.9775301176650971,1
CUST006927,44,40253.0,838.0,1580.0,0,698.1254960509574,18973.0,60,6.2,OWN,Bachelors,Widowed,East,0,1,2020-05-13,2,0.471,-0.9516020738895161,0
CUST007865,18,34482.0,18296.0,1602.0,3,691.0855090095238,1000.0,12,10.5,OWN,Other,Single,South,0,1,2018-09-11,1,0.029,0.9738476308781954,0
CUST002036,35,24765.0,4652.0,10712.0,2,600.6675175185204,46520.0,60,1.4,MORTGAGE,HS,Married,South,0,1,2019-07-26,4,0.188,-0.3507832276896199,0
CUST004040,43,50875.0,7127.0,3726.0,1,605.148497670693,6342.0,36,4.6,OWN,Bachelors,Married,South,1,1,2020-06-09,1,0.125,-0.9161659367494548,1
CUST006876,65,55582.0,12869.0,1020.0,1,679.3864390519783,10745.0,48,6.4,RENT,Masters,Single,West,0,1,2022-04-04,0,0.193,0.21511998808781554,1
CUST009355,44,51017.0,8646.0,1983.0,0,647.1729896915504,2694.0,60,4.1,RENT,HS,Divorced,East,0,1,2021-11-09,1,0.053,-0.9516020738895161,1
CUST001973,21,21227.0,13784.0,1397.0,1,634.4249152353277,9875.0,24,8.1,RENT,Masters,Single,North,0,1,2019-05-29,2,0.465,0.8632093666488737,0
CUST005073,20,236872.0,6285.0,2954.0,5,652.444604548888,10189.0,36,1.8,MORTGAGE,Masters,Single,East,0,1,2018-02-19,0,0.043,0.9092974268256816,1
CUST002100,24,29384.0,3924.0,230.0,2,576.0106578546768,30699.0,36,6.7,RENT,Bachelors,Single,West,0,1,2018-02-25,6,1.045,0.675463180551151,1
CUST001500,24,151788.0,1659.0,2354.0,2,681.3365165822546,11953.0,72,6.1,OWN,HS,Married,North,0,0,2020-02-09,6,0.079,0.675463180551151,1
